time_step,error_history,max_cost_history,min_cost_history,cost_norm_history,rugged_terr,warm_start,imperfect_state
65,0.9240848685025697,44516.84734352454,37592.79384806134,6924.053495463202,False,True,True
66,0.9203131802534779,48305.024743509144,38606.592492686585,9698.43225082256,False,True,True
67,0.91654302786174,61634.95957312684,48024.318340823425,13610.641232303416,False,True,True
68,0.9128154320008756,43097.53913839841,37608.69027075367,5488.848867644738,False,True,True
69,0.9090537745182343,46038.07101736859,39181.41273680532,6856.658280563264,False,True,True
70,0.9053522115936748,41534.06314058736,36131.20778072029,5402.85535986707,False,True,True
71,0.9017750187811445,45260.83702433879,37648.950469389274,7611.886554949517,False,True,True
72,0.898288119390287,44735.2345584845,33657.351316293294,11077.883242191208,False,True,True
73,0.8949655113127009,38086.172356936215,32256.162675951346,5830.009680984869,False,True,True
74,0.891926671110659,41041.98561775204,34539.683551163835,6502.302066588207,False,True,True
75,0.8893381186839427,44479.31997959984,36354.98683719495,8124.333142404888,False,True,True
76,0.8870583030670016,42059.41962566193,36563.65970737336,5495.759918288575,False,True,True
