time_step,error_history,max_cost_history,min_cost_history,cost_norm_history,rugged_terr,warm_start,imperfect_state
27,1.0152914768823713,97615.74293767154,79183.1538169202,18432.58912075135,True,True,True
28,1.014468800472642,90610.8876244665,72256.91767637784,18353.969948088663,True,True,True
29,1.0136210073270908,84324.43933929369,71024.32196491267,13300.117374381021,True,True,True
30,1.0126985558981396,77420.9984836596,65259.94828923704,12161.050194422554,True,True,True
31,1.0113462129269697,73877.3445452893,61713.663508698,12163.681036591304,True,True,True
32,1.010329298790661,73548.10013948168,59839.17652228782,13708.923617193868,True,True,True
33,1.0090845353335334,72410.14458620345,56942.85752504498,15467.287061158466,True,True,True
34,1.00758491503518,72849.15854225362,54792.103308465594,18057.05523378802,True,True,True
35,1.0057003825792286,60660.593995979434,51513.55671745468,9147.037278524753,True,True,True
36,1.0034376000117218,58305.55258828783,47792.951644237386,10512.600944050442,True,True,True
37,1.000846436322274,59647.56282365438,47632.884025163185,12014.678798491193,True,True,True
38,0.9980914638950099,55269.05638807934,47478.1277930327,7790.928595046644,True,True,True
39,0.9951853026139497,55271.55151919591,44191.40351830615,11080.148000889763,True,True,True
40,0.99204298649836,55868.23960392251,49487.259430022146,6380.980173900367,True,True,True
41,0.9887342971041292,60651.89388434947,51621.126331156804,9030.767553192665,True,True,True
42,0.98512888675171,55521.32635989899,45677.40388539857,9843.922474500418,True,True,True
43,0.981272111437793,52983.23665288348,45316.121652258546,7667.115000624937,True,True,True
44,0.9771904536658476,50911.67513843441,43638.97033652743,7272.704801906977,True,True,True
45,0.9727669479624228,52121.240467061856,45543.87114420313,6577.369322858729,True,True,True
46,0.968303404661529,46831.8912860471,40821.3278913172,6010.563394729899,True,True,True
47,0.9638988103089517,49873.79040927329,42363.94213364795,7509.848275625343,True,True,True
48,0.9595260932428036,47275.014550776425,41309.7220099087,5965.292540867726,True,True,True
49,0.9551497677106049,45597.74933456567,38835.2656760865,6762.48365847917,True,True,True
50,0.9508564256894125,50398.796880057926,42629.52486634713,7769.272013710797,True,True,True
51,0.9465400963239197,46343.04493373218,40922.994926361025,5420.050007371152,True,True,True
52,0.9421564387875232,50820.42320734414,40354.805741421485,10465.617465922653,True,True,True
53,0.9379097458904547,47457.914259429526,41823.78626562008,5634.127993809445,True,True,True
54,0.9337332476823434,46561.63227483016,39380.96810699988,7180.664167830284,True,True,True
55,0.9298114665304273,47639.886392522436,40801.70926945592,6838.177123066518,True,True,True
56,0.9261871781137163,47809.30102055149,41096.55825296258,6712.742767588905,True,True,True
57,0.922967672652492,46812.53059365816,39992.543281774815,6819.987311883342,True,True,True
58,0.9201245399829143,43412.20783133453,37938.044127860616,5474.163703473911,True,True,True
59,0.9173410389064451,50351.68089065116,42540.473804608,7811.207086043156,True,True,True
60,0.9148306837063419,42156.42242157489,36097.76572112331,6058.656700451582,True,True,True
61,0.9127714390804336,42392.6340677779,35758.56919586162,6634.064871916278,True,True,True
62,0.9108855783853835,42900.752948000074,39256.71979612701,3644.0331518730673,True,True,True
63,0.9091144724372883,44656.13813686503,37508.13249343526,7148.005643429773,True,True,True
64,0.9075159552820736,44765.947149598185,38662.94178418575,6103.005365412435,True,True,True
65,0.9059492515809835,45974.83125910358,39716.387382757945,6258.443876345635,True,True,True
66,0.9043340935183287,44473.695021935564,36429.411272918194,8044.28374901737,True,True,True
67,0.9028242410414479,42904.51424184118,34630.238161387024,8274.276080454154,True,True,True
68,0.9015876736035673,38105.983979371435,32981.24413188637,5124.739847485063,True,True,True
69,0.9005718241608319,52702.67772171156,45884.05240011107,6818.625321600492,True,True,True
70,0.899674827703126,41778.47600099837,34349.8242817105,7428.651719287875,True,True,True
71,0.8990438876090345,41235.31800332978,35597.07497732472,5638.2430260050605,True,True,True
72,0.8986288292078486,45049.685787128,36008.25516246005,9041.430624667948,True,True,True
73,0.898397228892505,61364.23885064818,41563.959750383015,19800.279100265165,True,True,True
74,0.8983889680086571,45878.219220924104,35818.86838114781,10059.350839776293,True,True,True
75,0.8986282968928669,87472.30437023522,53434.23145340696,34038.072916828256,True,True,True
76,0.8990008530525332,46261.81540307552,38686.441917008335,7575.373486067183,True,True,True
