time_step,error_history,max_cost_history,min_cost_history,cost_norm_history,rugged_terr,warm_start,imperfect_state
24,1.00085774113549,71132.51615569238,58191.84120052522,12940.674955167167,False,False,False
25,0.999868384516016,64999.74730115,56712.0355678371,8287.711733312899,False,False,False
26,0.9989073774186165,65327.695597674414,55260.66142161787,10067.034176056542,False,False,False
27,0.998285712929201,62578.52716848995,51376.883339584056,11201.643828905893,False,False,False
28,0.9978806828949658,61829.98600276666,49807.60277895849,12022.383223808167,False,False,False
29,0.9976093791418896,57024.160364928466,48921.49788862016,8102.662476308309,False,False,False
30,0.9971868115089773,55364.35942180859,46372.70953041807,8991.649891390523,False,False,False
31,0.9967270163328255,51435.33545014028,44921.996801756504,6513.338648383775,False,False,False
32,0.9966591878051638,49818.3918028757,43751.675605438795,6066.716197436908,False,False,False
33,0.9965215068340452,52192.56411070795,43125.09919235122,9067.46491835673,False,False,False
34,0.996277350033723,53430.22940419332,40728.34700606539,12701.882398127927,False,False,False
35,0.9959824004775297,47602.6971308738,40948.90795189886,6653.789178974941,False,False,False
36,0.9954159319063001,46609.50609768726,40633.48687243168,5976.019225255586,False,False,False
37,0.9946231216403516,45961.08199980427,39565.03370242083,6396.048297383444,False,False,False
38,0.9936082253328099,43885.203973855896,39210.28984118384,4674.914132672056,False,False,False
39,0.9923591355647791,44579.32205571845,37805.559419105106,6773.762636613341,False,False,False
40,0.9908548524293558,41197.544043495946,37609.294181770965,3588.2498617249803,False,False,False
41,0.9890924578821897,45033.39163721489,37267.4202638876,7765.971373327287,False,False,False
42,0.9870512300392289,41146.659334750235,37078.45518598034,4068.2041487698953,False,False,False
43,0.9847333625783571,40807.28236785969,36520.014138558756,4287.268229300935,False,False,False
44,0.9821486717100998,41178.21197494754,36236.93252502015,4941.279449927388,False,False,False
45,0.9790855471662024,40208.371835278755,35545.70353467086,4662.6683006078965,False,False,False
46,0.9753477746488352,40371.054256773554,34966.97601183821,5404.078244935343,False,False,False
47,0.9712821753108145,38585.78743665712,34723.37881005704,3862.4086266000813,False,False,False
48,0.9670929791008984,37996.13424863774,34203.111012243535,3793.023236394205,False,False,False
49,0.9628561691923014,40354.28856622767,34879.921910951496,5474.3666552761715,False,False,False
50,0.9584895186263782,39384.465202719366,34333.1236279693,5051.341574750069,False,False,False
51,0.954059529775104,39630.55518928587,33849.80019534668,5780.75499393919,False,False,False
52,0.9495716973367091,39999.05961140843,33035.83113257728,6963.228478831152,False,False,False
53,0.9451125420195425,39836.574943805,33772.1920050861,6064.382938718896,False,False,False
54,0.9408360937134292,38384.17795801724,33656.107637968045,4728.070320049192,False,False,False
55,0.9370934566804697,39132.52567204772,33696.954170341145,5435.571501706574,False,False,False
56,0.9339462281840046,43362.700434524195,33359.51039777522,10003.190036748972,False,False,False
57,0.9315898809549197,40993.69147981003,33021.949011646626,7971.7424681634075,False,False,False
58,0.9298167728765955,37153.66060206952,33643.030738009766,3510.6298640597524,False,False,False
59,0.9285996255149109,37774.32303190315,33809.590405484094,3964.732626419056,False,False,False
60,0.9278253599987967,38050.812716239656,33620.51272965677,4430.299986582882,False,False,False
61,0.9273877935686338,40565.031383047164,33678.1469163161,6886.884466731062,False,False,False
62,0.9272636480726142,38109.99366707868,33555.11116019916,4554.8825068795195,False,False,False
63,0.9273627027562669,39321.959789690794,34613.05711176888,4708.902677921913,False,False,False
64,0.9275484883166271,39449.93458135582,34506.42686994382,4943.5077114119995,False,False,False
65,0.9277036827254506,39485.31651420241,34286.14082937529,5199.175684827118,False,False,False
66,0.9278207336473145,40640.437681471325,34058.967878705604,6581.469802765721,False,False,False
67,0.9279852246615274,38167.27282410475,33095.25261858258,5072.020205522174,False,False,False
68,0.9280820631480037,38997.715932978856,33121.6731690716,5876.042763907259,False,False,False
69,0.9279028500913277,39015.926378543234,31589.566309949216,7426.360068594018,False,False,False
70,0.9275526952808875,37934.660107093514,32576.568291431635,5358.091815661879,False,False,False
71,0.9270298304287049,38270.87793771137,32088.65611801789,6182.221819693477,False,False,False
72,0.9262946610151767,37096.284676695126,31367.395911972606,5728.88876472252,False,False,False
73,0.9253416496813511,36564.1900561606,31737.10223468755,4827.087821473051,False,False,False
74,0.9241786650991245,36885.41674677654,31584.79755110985,5300.619195666688,False,False,False
75,0.9228748911243594,37008.7265832009,31833.0946096587,5175.6319735422,False,False,False
76,0.921353217762136,36051.017663834275,31896.122330871618,4154.8953329626565,False,False,False
77,0.9197046637715031,36989.33092763757,31112.974962327375,5876.355965310198,False,False,False
78,0.9177736559336555,36032.412200094834,31455.994268106322,4576.417931988512,False,False,False
79,0.9158126048491863,36697.43151371712,31885.439254559376,4811.992259157745,False,False,False
80,0.9139458685209574,36033.86687552322,31386.93053847299,4646.936337050232,False,False,False
81,0.9120557549626189,36282.43967410689,31895.971827710044,4386.4678463968485,False,False,False
82,0.9100694149591619,35046.022722721085,31365.43922101648,3680.5835017046047,False,False,False
83,0.9078668086136776,34383.33738784609,31544.48777259797,2838.8496152481202,False,False,False
84,0.9055139674412052,36645.06375895161,31163.027349627166,5482.036409324446,False,False,False
85,0.9030734531337368,33832.87510680058,31227.712735284207,2605.1623715163732,False,False,False
86,0.9004669517743826,35788.15891247665,30372.718716126743,5415.440196349904,False,False,False
87,0.8977252374874385,37348.76636681376,31033.52282653406,6315.243540279702,False,False,False
88,0.8947690957207537,35397.89670941887,30591.025694381387,4806.871015037483,False,False,False
89,0.8915648165777769,34764.76705875897,30477.267668090106,4287.499390668861,False,False,False
90,0.8882001394318939,34365.8278358493,30076.807230623515,4289.020605225782,False,False,False
91,0.8846950022668604,33953.91986981748,30119.70298101579,3834.2168888016895,False,False,False
92,0.8811012011289804,34201.688278233654,29816.247385191826,4385.4408930418285,False,False,False
93,0.8773550705062428,33657.68925375487,29380.421909851033,4277.267343903837,False,False,False
94,0.8735997953699187,33366.63377709419,29454.24022062525,3912.393556468942,False,False,False
95,0.8698664063221271,32155.36467433122,28562.509475184324,3592.8551991468958,False,False,False
96,0.8660287971153569,32490.25570505782,28203.220877468368,4287.034827589454,False,False,False
97,0.8622141653287599,32901.19057423653,28233.190308819147,4668.00026541738,False,False,False
98,0.858463378501232,32459.748671534144,27679.458700709405,4780.289970824739,False,False,False
99,0.854729076279222,31833.166746610426,28427.112618351515,3406.054128258911,False,False,False
100,0.8510716949742564,33591.61454041067,28184.55733675914,5407.057203651533,False,False,False
101,0.8475003030440409,33418.204292078124,27852.578391559968,5565.625900518156,False,False,False
102,0.8440628582503037,31795.449611653617,28025.122248509942,3770.327363143675,False,False,False
103,0.8406103219252721,33601.05072000838,28107.901258514576,5493.149461493806,False,False,False
104,0.8371498270890112,31062.463215390315,27826.935165815063,3235.528049575252,False,False,False
105,0.8337332401032314,32201.411872273486,27724.330248745187,4477.081623528298,False,False,False
106,0.8303603685456507,32552.753626547074,27813.65858194133,4739.095044605743,False,False,False
107,0.8271137212031041,31856.000963760347,27989.736841319274,3866.2641224410727,False,False,False
108,0.8241004942405137,31538.635642975973,27830.470991618182,3708.1646513577907,False,False,False
109,0.8213920430999587,32517.47277982823,27836.090710098586,4681.382069729643,False,False,False
110,0.8189430763556014,30999.944731615775,27352.20271218432,3647.7420194314545,False,False,False
111,0.8166107243804838,30396.604833286074,27370.42610834961,3026.1787249364643,False,False,False
112,0.8143412512104296,31735.61897428921,27877.49580961723,3858.123164671979,False,False,False
113,0.8120606355841443,31054.520286308274,27663.84976318838,3390.670523119894,False,False,False
114,0.809773699290715,31276.54746129782,27400.832449175927,3875.7150121218947,False,False,False
115,0.8073495824317788,32606.411196521192,28135.18021329929,4471.230983221903,False,False,False
116,0.8049231961402148,31600.809708188888,27848.51353285005,3752.296175338837,False,False,False
117,0.8022946627975633,31888.082997658355,27147.085381297387,4740.997616360968,False,False,False
118,0.7996619388873198,31874.188520284035,27069.470608579235,4804.7179117048,False,False,False
119,0.7968607834700883,33058.22920973583,26456.691524293252,6601.537685442578,False,False,False
120,0.7939365492772479,31478.6782468176,27068.932357935042,4409.745888882557,False,False,False
121,0.7910608364379244,31570.42793638554,26954.257596204756,4616.170340180783,False,False,False
122,0.7883545719437312,32342.921095598183,26577.571128377775,5765.349967220409,False,False,False
123,0.7857058927092097,31556.659270224718,26180.113341467353,5376.545928757365,False,False,False
124,0.7832335175682987,29811.1066658349,26220.369126268833,3590.7375395660674,False,False,False
125,0.7808108411063545,30717.365880967835,26217.319043223833,4500.046837744001,False,False,False
126,0.7785429993709995,32231.55515520653,26290.49346431616,5941.0616908903685,False,False,False
127,0.7764748887929706,29409.401770452056,26647.48480051873,2761.916969933325,False,False,False
128,0.7744339292795349,29682.445141128155,26477.978145521374,3204.466995606781,False,False,False
129,0.7723953335954046,29896.35423564166,26516.34800488492,3380.0062307567387,False,False,False
130,0.7703091077528771,29524.36509299647,26137.494887039655,3386.870205956817,False,False,False
131,0.7682811523582698,28985.970541353505,25899.746318832276,3086.2242225212285,False,False,False
132,0.7662100641516248,30345.485933238335,26391.656648074895,3953.8292851634396,False,False,False
133,0.7640556388758142,29593.06730986962,26295.728969128617,3297.338340741004,False,False,False
134,0.7616560140943809,29338.04624191126,25974.8068634367,3363.239378474558,False,False,False
135,0.7590607436439784,29468.149293467475,26265.63598017659,3202.513313290885,False,False,False
136,0.756218524345361,31055.342495141223,26541.034615098255,4514.3078800429685,False,False,False
137,0.7530169439820671,29825.77227841966,26306.675689867403,3519.0965885522564,False,False,False
138,0.7495277892419084,29818.1357083674,25149.099444571624,4669.036263795777,False,False,False
139,0.7457697550867317,29256.260312157363,25756.669519878225,3499.5907922791375,False,False,False
140,0.7416179075369287,30820.768193067073,25531.707733822448,5289.060459244625,False,False,False
141,0.7372637531113991,28685.831524233236,25411.761321560807,3274.0702026724284,False,False,False
142,0.7326619284925552,29655.322430983473,25466.512087757306,4188.810343226167,False,False,False
143,0.7279183346120125,29277.79438447381,24668.77810570581,4609.016278768002,False,False,False
144,0.7229089208690559,28685.245470236754,24375.58265312521,4309.662817111544,False,False,False
145,0.7177717944660538,30694.48885466635,24379.86028878281,6314.62856588354,False,False,False
146,0.7126031946640833,31117.849222725705,24264.699186972244,6853.1500357534605,False,False,False
147,0.7075230870933064,29213.516863269884,23800.35227148999,5413.164591779896,False,False,False
148,0.7025215435724463,28151.037351943894,23428.935562450177,4722.101789493718,False,False,False
149,0.6978270984272418,27878.713075640735,23655.69998154726,4223.013094093476,False,False,False
150,0.6935478909633438,27324.145989752666,23836.51382071458,3487.6321690380864,False,False,False
151,0.689795910049961,27528.335509321696,24182.443817371426,3345.89169195027,False,False,False
152,0.6864911997155041,27629.21327344948,24434.333072975103,3194.8802004743775,False,False,False
153,0.6836309143963298,28522.530311217313,24650.13475118894,3872.3955600283734,False,False,False
154,0.6810532241812911,28215.14547736611,24603.915423158745,3611.2300542073644,False,False,False
155,0.6788662377413814,27422.10450067043,24334.75915485518,3087.3453458152508,False,False,False
156,0.6770307723686773,27536.678663506973,23846.9580208148,3689.720642692173,False,False,False
157,0.6755727631662997,27262.215592588276,23860.427034569206,3401.7885580190705,False,False,False
158,0.6743472235588596,26221.962988769053,23592.726215258037,2629.2367735110165,False,False,False
159,0.6731099874570465,26244.046206687388,22797.31177721582,3446.7344294715695,False,False,False
160,0.6716527554066677,26264.728764613345,22726.097771689732,3538.630992923612,False,False,False
161,0.6698739491864565,26511.615099422557,22378.9283516622,4132.6867477603555,False,False,False
162,0.6677071681307567,25982.298954039838,22655.29316533592,3327.0057887039184,False,False,False
163,0.6653486331090794,25330.49637648178,22498.25212869494,2832.244247786839,False,False,False
164,0.6626792748290824,26547.55319968905,22042.43835513168,4505.114844557371,False,False,False
165,0.6598106130658171,25799.900906525676,21865.3773896931,3934.5235168325744,False,False,False
166,0.6567769291798045,26917.39826780326,21986.425156335088,4930.973111468171,False,False,False
167,0.6535798672476753,27635.66564778118,21931.966322607597,5703.699325173584,False,False,False
168,0.6503061687383295,25521.235188756065,21329.870220767116,4191.3649679889495,False,False,False
169,0.6469866169688111,24970.572434896538,21610.474852866497,3360.097582030041,False,False,False
170,0.643644738005994,26271.258466883326,21708.05558892263,4563.202877960695,False,False,False
171,0.6403446142684777,24940.263678627525,21528.7798125169,3411.483866110626,False,False,False
172,0.6370937386984616,24705.5187097061,21929.480341677565,2776.038368028534,False,False,False
173,0.6338143285026855,25056.413873525915,21489.672054654842,3566.7418188710726,False,False,False
174,0.6305622962496279,25387.656597216595,21652.736280891095,3734.9203163255006,False,False,False
175,0.627248588748586,26713.09834908061,21834.902701870426,4878.195647210185,False,False,False
176,0.6240789256324286,27576.450377575366,22165.061243463824,5411.389134111541,False,False,False
177,0.6212129242590523,28942.802902258416,22687.069264339352,6255.733637919064,False,False,False
178,0.6188799774624745,25953.392066944492,23536.828175236617,2416.563891707876,False,False,False
179,0.6170274560248077,27060.677087511875,23355.150239855342,3705.5268476565325,False,False,False
180,0.6156680694310924,31401.67032554392,23293.17689760492,8108.493427939,False,False,False
181,0.61470139577612,28584.19700856525,23225.889583870998,5358.307424694252,False,False,False
182,0.6140032528642035,28274.698048370497,23427.364115904296,4847.333932466201,False,False,False
183,0.613371799251714,26636.549603465686,23155.773973133997,3480.775630331689,False,False,False
184,0.6127903125797196,25853.83837309345,22798.183126110827,3055.655246982624,False,False,False
185,0.6121115166649652,25863.93598713556,22395.07646497737,3468.859522158189,False,False,False
186,0.6113874842113858,26000.386337942993,21895.852799954984,4104.533537988009,False,False,False
187,0.6105128008579643,25596.5105719323,22218.57941544392,3377.931156488379,False,False,False
188,0.6094952894151576,25684.619162253337,22255.68658780774,3428.9325744455964,False,False,False
189,0.6084189776182282,25471.202941938274,21251.00624834969,4220.196693588583,False,False,False
190,0.6073188242208358,26222.794917190957,21931.875957742355,4290.9189594486015,False,False,False
191,0.6060457083487217,26746.125087039414,21113.201125076826,5632.923961962588,False,False,False
192,0.6044661036094179,26286.675608672947,20757.66578172883,5529.009826944119,False,False,False
193,0.6026236004638952,24144.48076908323,20938.399162099595,3206.0816069836364,False,False,False
194,0.6006036083241756,23800.392023537872,20456.150571132617,3344.2414524052547,False,False,False
195,0.5983092682439943,23795.366625371185,19946.548426690642,3848.818198680543,False,False,False
196,0.5957643648784686,24182.638574351782,19815.79917966568,4366.839394686103,False,False,False
197,0.5931474011580267,23526.289959924252,19594.664625368794,3931.625334555458,False,False,False
198,0.5904307299679349,22247.627978752902,19386.10376704024,2861.524211712662,False,False,False
199,0.5877792093605598,23791.825334154368,19870.560751216784,3921.2645829375833,False,False,False
200,0.5851612360965467,22181.384240807893,19655.33487351098,2526.0493672969133,False,False,False
201,0.5824968565259875,23345.310983516603,19952.449330302516,3392.8616532140877,False,False,False
202,0.5799469173447981,24226.919775935385,20003.753775737398,4223.166000197987,False,False,False
203,0.5774068732813926,23771.428283221103,20521.294450654314,3250.1338325667894,False,False,False
204,0.5748834522391287,25036.174838452403,20836.29404990509,4199.880788547314,False,False,False
205,0.5723474163898451,23568.69479506639,20265.051608412752,3303.643186653637,False,False,False
206,0.5696695675770193,23203.36091029072,20472.834597632864,2730.5263126578575,False,False,False
207,0.5667750005031806,24270.713976089683,20703.679295598362,3567.0346804913206,False,False,False
208,0.5637132957771556,23857.13110241082,20427.092664439944,3430.0384379708776,False,False,False
209,0.5607155790050846,24418.97812676699,20910.209580934774,3508.7685458322158,False,False,False
210,0.557679825100775,23168.401491725956,20058.321379504818,3110.080112221138,False,False,False
211,0.5544758399700185,25475.547618876553,19673.165257582732,5802.382361293821,False,False,False
212,0.5510915920588004,23856.961057299402,20474.28800593097,3382.6730513684342,False,False,False
213,0.5472006483990927,24040.21909577179,20041.2738816437,3998.945214128089,False,False,False
214,0.5430965955737098,25098.17044203299,19494.349759245048,5603.820682787944,False,False,False
215,0.5385526747356026,25147.062767912772,19547.58812652574,5599.474641387031,False,False,False
216,0.5337403701211398,24851.2218240998,19189.512636991283,5661.709187108518,False,False,False
217,0.5287182570414511,26199.325111285558,18881.874479718113,7317.450631567444,False,False,False
218,0.5235681532858748,24012.737910392196,18651.437910057302,5361.300000334893,False,False,False
219,0.5182701867758052,22825.16855860262,18011.032617430646,4814.135941171975,False,False,False
220,0.5128301845008967,23661.786185227196,17819.1190064621,5842.667178765096,False,False,False
221,0.5073687265827658,22605.465432067387,17579.367427330235,5026.098004737152,False,False,False
222,0.5019119925896353,24288.069285033198,18252.069850133506,6035.999434899692,False,False,False
223,0.49658808659636183,21393.55187783068,18171.01202390184,3222.53985392884,False,False,False
224,0.4915391688593059,21975.392402331083,18708.846200440483,3266.5462018906,False,False,False
225,0.4868079642339738,24311.72558362162,17587.2893424081,6724.43624121352,False,False,False
226,0.48241879512424557,22425.107650468406,18241.114562539333,4183.993087929073,False,False,False
227,0.47832184094119823,23376.390269365016,18389.602154302156,4986.78811506286,False,False,False
228,0.4744563940813266,22159.725073698293,18563.199922585,3596.525151113292,False,False,False
229,0.4706715149874091,21916.001821372258,18587.770190386334,3328.2316309859234,False,False,False
230,0.46705548347147635,21173.660619024602,17961.49967443712,3212.160944587482,False,False,False
231,0.46373033973252165,22078.438630341534,18376.19383305466,3702.244797286872,False,False,False
232,0.46079819645495923,22775.79116902792,18237.27432048555,4538.516848542371,False,False,False
233,0.45808930205810905,20716.26221466034,17705.837693868907,3010.424520791432,False,False,False
234,0.45558895139347105,22310.54857795335,17636.439001320832,4674.109576632516,False,False,False
235,0.4532128310802818,21834.62218579149,17080.236587197127,4754.385598594363,False,False,False
236,0.45079958929849406,21590.43033754933,17054.809698548685,4535.620639000645,False,False,False
237,0.44826143740544455,20868.853706730362,16913.852746941404,3955.0009597889584,False,False,False
238,0.445472790847565,19996.41890258794,17468.518204899054,2527.900697688885,False,False,False
239,0.4425259348638515,20994.051125910446,16978.01981122791,4016.0313146825356,False,False,False
240,0.43946168610485054,22199.74238469317,16871.453556139888,5328.288828553283,False,False,False
241,0.436096484328435,21065.182868031177,16636.733740918593,4428.449127112584,False,False,False
242,0.4325289191299819,21603.242047105527,16693.477348234293,4909.764698871233,False,False,False
243,0.42879126787207067,20095.84191041205,16544.812358437062,3551.029551974989,False,False,False
244,0.4249451376958522,21484.000839049528,16351.961290567055,5132.039548482473,False,False,False
245,0.42107884413970575,22897.26626906572,16394.517538306678,6502.748730759042,False,False,False
246,0.4172857405997579,20780.957502463578,15886.284895031033,4894.672607432545,False,False,False
247,0.4136218270371096,20706.51839439063,15973.791868088047,4732.726526302584,False,False,False
248,0.4100844865582002,19661.67240124721,15791.388170706861,3870.28423054035,False,False,False
249,0.406710183153822,19485.207247221446,15976.128502228514,3509.078744992932,False,False,False
250,0.40352128481319616,19948.614877463628,15818.421175722351,4130.1937017412765,False,False,False
251,0.40026733767093725,19054.631750816727,16078.922239745956,2975.7095110707705,False,False,False
252,0.39696109086735715,19373.61461840659,16187.433908353318,3186.1807100532733,False,False,False
253,0.39380393666468805,19397.932738477662,15864.924192295692,3533.008546181971,False,False,False
254,0.39078249143613114,20473.158040870236,15977.213094575003,4495.9449462952325,False,False,False
255,0.38792917520146203,20442.837575864323,16264.748911187331,4178.088664676992,False,False,False
256,0.38525400521310943,18869.46095380481,16104.186147356691,2765.2748064481184,False,False,False
257,0.3826357592240058,20149.83635339842,15789.019597027864,4360.816756370556,False,False,False
258,0.3798871430434962,19032.969535273136,15346.269521260203,3686.700014012933,False,False,False
259,0.37694617569187483,19439.907169242244,15233.615895786517,4206.291273455727,False,False,False
260,0.3736691767443859,18963.57382988722,14865.089210584165,4098.484619303055,False,False,False
261,0.37016753519094203,19820.65602359514,14886.061427656283,4934.594595938857,False,False,False
262,0.3664780931742013,19205.781555319794,15077.081842993488,4128.699712326306,False,False,False
263,0.3627081321301933,19408.054333051154,14738.396900951811,4669.657432099342,False,False,False
264,0.3589392585608516,19383.212713702662,15384.08311131739,3999.129602385272,False,False,False
265,0.35513852750191477,20297.519666224503,15117.413882521643,5180.10578370286,False,False,False
266,0.35119505158707,20021.834684348058,15330.39753564258,4691.437148705478,False,False,False
267,0.34699052983920353,18590.45442966328,14641.852040911652,3948.6023887516294,False,False,False
268,0.34249712558070516,18877.113861508675,14943.509377063914,3933.6044844447606,False,False,False
269,0.33781064901193614,19466.14854213711,14922.284224918436,4543.864317218675,False,False,False
270,0.33296437662458794,17287.913940272294,14608.069171327777,2679.8447689445165,False,False,False
271,0.32791998783777915,18268.6990437497,13425.37458775474,4843.32445599496,False,False,False
272,0.32291375250139276,18083.368914214203,13749.257183778038,4334.111730436165,False,False,False
273,0.3181578654113883,17588.798964048838,13153.188961715703,4435.610002333135,False,False,False
274,0.31377042333489036,17332.115776978386,13504.560776191702,3827.555000786684,False,False,False
275,0.30977238305504984,17165.66042776163,13027.2113223712,4138.449105390431,False,False,False
276,0.3063190891976081,18665.148521546747,13573.500777714273,5091.647743832475,False,False,False
277,0.30320027462084603,17839.199261772108,13741.837703138353,4097.361558633755,False,False,False
278,0.30038832325793785,18847.994326514912,14265.793104935598,4582.201221579315,False,False,False
279,0.2978445137438731,17543.067578569975,13905.845705003707,3637.221873566268,False,False,False
280,0.29551070241711475,17944.589661906,13724.568046926048,4220.021614979953,False,False,False
281,0.2934630323525614,17130.750625265926,13509.778994319231,3620.971630946695,False,False,False
282,0.29185568255939415,16465.808140163565,13224.74821423451,3241.059925929054,False,False,False
283,0.2904359396174288,16629.46040371382,12515.721803848392,4113.738599865428,False,False,False
284,0.2889165777605804,16445.88037638112,12603.400533394786,3842.479842986333,False,False,False
285,0.2870887658348467,15773.617781545672,11775.12126727199,3998.496514273682,False,False,False
286,0.28482282737286646,16830.866939996562,12669.168700073002,4161.69823992356,False,False,False
287,0.2821721289192353,16639.18035262368,12166.460732442236,4472.719620181444,False,False,False
288,0.2792595703218259,16284.320283414072,12580.491074048768,3703.8292093653035,False,False,False
289,0.2761073674627065,15388.938272940999,12475.842853583523,2913.095419357476,False,False,False
290,0.27274580628936945,14825.071257511823,11895.413643298918,2929.657614212905,False,False,False
291,0.26925690624097975,15887.853408448907,12399.002303464484,3488.8511049844237,False,False,False
292,0.26570809895550934,16060.765446657619,12489.400705646063,3571.3647410115555,False,False,False
293,0.2620292298741662,15902.274895603081,12480.474231180942,3421.8006644221387,False,False,False
294,0.2584013677315882,15653.441032920518,12045.927064214142,3607.5139687063765,False,False,False
295,0.25477426037502005,16914.802900793813,11993.14055835592,4921.662342437892,False,False,False
296,0.25121352726297697,16122.984862624797,11646.839316188187,4476.14554643661,False,False,False
297,0.2476555684649185,15251.90592866196,11208.138484884563,4043.7674437773967,False,False,False
298,0.244092374439376,17379.09740943901,11262.320102527097,6116.777306911914,False,False,False
299,0.24074023453972218,16014.866358569729,11346.86712109173,4667.9992374779995,False,False,False
300,0.23757365621393378,15927.75484537268,11841.253828242632,4086.5010171300473,False,False,False
301,0.23472108595709504,15282.30475931622,11499.290481535381,3783.014277780838,False,False,False
302,0.23211896288927747,16900.85179365597,11798.099919443706,5102.751874212263,False,False,False
303,0.2295086545353696,14942.898428438708,11730.533259488708,3212.36516895,False,False,False
304,0.22678346370146113,16112.310261178416,11630.588941543218,4481.721319635199,False,False,False
305,0.2240192875026762,17475.734748699728,12024.18436508284,5451.550383616888,False,False,False
306,0.22129745010317145,17171.685526281915,11629.153600769088,5542.531925512827,False,False,False
307,0.21871240023220181,15375.593519390717,11643.655786854739,3731.9377325359783,False,False,False
308,0.21620394416827363,14691.339716345736,11331.92289279827,3359.4168235474663,False,False,False
309,0.21376028951601334,17543.101630202193,12315.547961027407,5227.553669174786,False,False,False
310,0.21135153224612865,15981.690416609325,12177.164861671676,3804.525554937649,False,False,False
311,0.20892591752456796,16585.863218344522,11785.154878493053,4800.70833985147,False,False,False
312,0.2065043182128085,15790.60386898074,11196.537687839624,4594.0661811411155,False,False,False
313,0.20396376225351762,18178.984463436274,11410.433091650732,6768.551371785543,False,False,False
314,0.2011300517542706,15797.81216379319,11606.704454835492,4191.107708957699,False,False,False
315,0.19811607578361876,15529.618330915111,11280.584466805682,4249.0338641094295,False,False,False
316,0.19489477561506635,18190.856804934956,13573.582580519409,4617.274224415547,False,False,False
317,0.19149337780743209,17818.832724597793,12899.185347267527,4919.647377330266,False,False,False
318,0.18784327492922775,16717.87462370568,12495.699141881898,4222.175481823782,False,False,False
319,0.1841895171561613,16158.974055287328,11907.13419930109,4251.839855986238,False,False,False
320,0.18067280341078043,14390.868901395746,11046.029293173178,3344.839608222568,False,False,False
321,0.17729380318851418,17545.68615057863,10415.574952007837,7130.111198570792,False,False,False
322,0.17398597288491174,14188.415753211859,10592.349049839291,3596.0667033725676,False,False,False
323,0.17085659930969216,14256.022713333958,10300.523019773345,3955.4996935606123,False,False,False
324,0.16791993931067642,15259.043040671759,10100.089597094866,5158.953443576893,False,False,False
325,0.16541115867494935,13678.641378816621,10464.319684126818,3214.321694689803,False,False,False
326,0.1633469153059203,15628.620876893528,11001.550599778115,4627.070277115414,False,False,False
327,0.16165952706837178,14127.850327307397,10981.431726633382,3146.4186006740147,False,False,False
328,0.16021320676462128,14141.982416992272,10804.744672573528,3337.237744418744,False,False,False
329,0.1590033514781758,15094.83810717623,10932.322806609354,4162.515300566876,False,False,False
330,0.1580775783483021,15135.079203050238,10832.437422197203,4302.641780853035,False,False,False
331,0.15720230660506754,14288.792291521697,10149.050275175578,4139.742016346119,False,False,False
332,0.1565675809619473,14092.617737891578,10620.745705135649,3471.8720327559295,False,False,False
333,0.15611596239617573,15789.302551987937,9174.743864080181,6614.558687907756,False,False,False
334,0.15578244416918752,16666.663883915797,9244.630300636227,7422.03358327957,False,False,False
335,0.15559424751634357,13501.280757444816,8882.71786716456,4618.562890280256,False,False,False
336,0.1555290617682948,12773.661817133714,9073.756355431025,3699.9054617026886,False,False,False
